n_bin,bin,bin_from,bin_to,bin_size,variable,tmp_avg,tmp_djf,tmp_jja,ppt_djf,ppt_jja
2883,"(426.5,426.525]",426.5,426.525,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
2884,"(426.575,426.6]",426.575,426.6,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
2885,"(426.675,426.7]",426.675,426.7,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
2886,"(426.775,426.8]",426.775,426.8,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
2887,"(426.8,426.825]",426.8,426.825,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
2888,"(426.875,426.9]",426.875,426.9,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
2889,"(426.975,427]",426.975,427,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
2890,"(427,427.025]",427,427.025,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
2891,"(427.075,427.1]",427.075,427.1,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
2892,"(427.175,427.2]",427.175,427.2,0.025,ppt,NA,NA,NA,3.772161448509996e-4,0
2893,"(427.275,427.3]",427.275,427.3,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
2894,"(427.3,427.325]",427.3,427.325,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
2895,"(427.375,427.4]",427.375,427.4,0.025,ppt,NA,NA,NA,3.017729158807997e-4,0
2896,"(427.475,427.5]",427.475,427.5,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
2897,"(427.5,427.525]",427.5,427.525,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
2898,"(427.575,427.6]",427.575,427.6,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
2899,"(427.675,427.7]",427.675,427.7,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
2900,"(427.775,427.8]",427.775,427.8,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
2901,"(427.8,427.825]",427.8,427.825,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
2902,"(427.875,427.9]",427.875,427.9,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
2903,"(427.975,428]",427.975,428,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
2904,"(428,428.025]",428,428.025,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
2905,"(428.075,428.1]",428.075,428.1,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
2906,"(428.175,428.2]",428.175,428.2,0.025,ppt,NA,NA,NA,3.017729158807997e-4,0
2907,"(428.275,428.3]",428.275,428.3,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
2908,"(428.3,428.325]",428.3,428.325,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
2909,"(428.375,428.4]",428.375,428.4,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
2910,"(428.475,428.5]",428.475,428.5,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
2911,"(428.5,428.525]",428.5,428.525,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
2912,"(428.575,428.6]",428.575,428.6,0.025,ppt,NA,NA,NA,3.5566093657379963e-4,0
2913,"(428.675,428.7]",428.675,428.7,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
2914,"(428.775,428.8]",428.775,428.8,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
2915,"(428.8,428.825]",428.8,428.825,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
2916,"(428.875,428.9]",428.875,428.9,0.025,ppt,NA,NA,NA,3.017729158807997e-4,0
2917,"(428.975,429]",428.975,429,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
2918,"(429,429.025]",429,429.025,0.025,ppt,NA,NA,NA,9.69984372473999e-5,0
2919,"(429.075,429.1]",429.075,429.1,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
2920,"(429.175,429.2]",429.175,429.2,0.025,ppt,NA,NA,NA,3.664385407123996e-4,0
2921,"(429.275,429.3]",429.275,429.3,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
2922,"(429.3,429.325]",429.3,429.325,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
2923,"(429.375,429.4]",429.375,429.4,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
2924,"(429.475,429.5]",429.475,429.5,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
2925,"(429.5,429.525]",429.5,429.525,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
2926,"(429.575,429.6]",429.575,429.6,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
2927,"(429.675,429.7]",429.675,429.7,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
2928,"(429.775,429.8]",429.775,429.8,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
2929,"(429.8,429.825]",429.8,429.825,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
2930,"(429.875,429.9]",429.875,429.9,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
2931,"(429.975,430]",429.975,430,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
2932,"(430,430.025]",430,430.025,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
2933,"(430.075,430.1]",430.075,430.1,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
2934,"(430.175,430.2]",430.175,430.2,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
2935,"(430.275,430.3]",430.275,430.3,0.025,ppt,NA,NA,NA,1.1855364552459988e-4,0
2936,"(430.3,430.325]",430.3,430.325,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
2937,"(430.375,430.4]",430.375,430.4,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
2938,"(430.475,430.5]",430.475,430.5,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
2939,"(430.5,430.525]",430.5,430.525,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
2940,"(430.575,430.6]",430.575,430.6,0.025,ppt,NA,NA,NA,3.5566093657379963e-4,0
2941,"(430.675,430.7]",430.675,430.7,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
2942,"(430.775,430.8]",430.775,430.8,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
2943,"(430.8,430.825]",430.8,430.825,0.025,ppt,NA,NA,NA,8.622083310879991e-5,0
2944,"(430.875,430.9]",430.875,430.9,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
2945,"(430.975,431]",430.975,431,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
2946,"(431,431.025]",431,431.025,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
2947,"(431.075,431.1]",431.075,431.1,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
2948,"(431.175,431.2]",431.175,431.2,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
2949,"(431.275,431.3]",431.275,431.3,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
2950,"(431.3,431.325]",431.3,431.325,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
2951,"(431.375,431.4]",431.375,431.4,0.025,ppt,NA,NA,NA,3.664385407123996e-4,0
2952,"(431.475,431.5]",431.475,431.5,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
2953,"(431.5,431.525]",431.5,431.525,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
2954,"(431.575,431.6]",431.575,431.6,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
2955,"(431.675,431.7]",431.675,431.7,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
2956,"(431.775,431.8]",431.775,431.8,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
2957,"(431.8,431.825]",431.8,431.825,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
2958,"(431.875,431.9]",431.875,431.9,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
2959,"(431.975,432]",431.975,432,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
2960,"(432,432.025]",432,432.025,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
2961,"(432.075,432.1]",432.075,432.1,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
2962,"(432.175,432.2]",432.175,432.2,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
2963,"(432.275,432.3]",432.275,432.3,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
2964,"(432.3,432.325]",432.3,432.325,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
2965,"(432.375,432.4]",432.375,432.4,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
2966,"(432.475,432.5]",432.475,432.5,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
2967,"(432.5,432.525]",432.5,432.525,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
2968,"(432.575,432.6]",432.575,432.6,0.025,ppt,NA,NA,NA,3.341057282965997e-4,0
2969,"(432.675,432.7]",432.675,432.7,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
2970,"(432.775,432.8]",432.775,432.8,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
2971,"(432.8,432.825]",432.8,432.825,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
2972,"(432.875,432.9]",432.875,432.9,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
2973,"(432.975,433]",432.975,433,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
2974,"(433,433.025]",433,433.025,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
2975,"(433.075,433.1]",433.075,433.1,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
2976,"(433.175,433.2]",433.175,433.2,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
2977,"(433.275,433.3]",433.275,433.3,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
2978,"(433.3,433.325]",433.3,433.325,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
2979,"(433.375,433.4]",433.375,433.4,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
2980,"(433.475,433.5]",433.475,433.5,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
2981,"(433.5,433.525]",433.5,433.525,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
2982,"(433.575,433.6]",433.575,433.6,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
2983,"(433.675,433.7]",433.675,433.7,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
2984,"(433.775,433.8]",433.775,433.8,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
2985,"(433.8,433.825]",433.8,433.825,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
2986,"(433.875,433.9]",433.875,433.9,0.025,ppt,NA,NA,NA,3.125505200193997e-4,0
2987,"(433.975,434]",433.975,434,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
2988,"(434,434.025]",434,434.025,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
2989,"(434.075,434.1]",434.075,434.1,0.025,ppt,NA,NA,NA,3.4488333243519963e-4,0
2990,"(434.175,434.2]",434.175,434.2,0.025,ppt,NA,NA,NA,3.017729158807997e-4,0
2991,"(434.275,434.3]",434.275,434.3,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
2992,"(434.3,434.325]",434.3,434.325,0.025,ppt,NA,NA,NA,8.622083310879991e-5,0
2993,"(434.375,434.4]",434.375,434.4,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
2994,"(434.475,434.5]",434.475,434.5,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
2995,"(434.5,434.525]",434.5,434.525,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
2996,"(434.575,434.6]",434.575,434.6,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
2997,"(434.675,434.7]",434.675,434.7,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
2998,"(434.775,434.8]",434.775,434.8,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
2999,"(434.8,434.825]",434.8,434.825,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
3000,"(434.875,434.9]",434.875,434.9,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
3001,"(434.975,435]",434.975,435,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
3002,"(435,435.025]",435,435.025,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
3003,"(435.075,435.1]",435.075,435.1,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
3004,"(435.175,435.2]",435.175,435.2,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
3005,"(435.275,435.3]",435.275,435.3,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
3006,"(435.3,435.325]",435.3,435.325,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
3007,"(435.375,435.4]",435.375,435.4,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3008,"(435.475,435.5]",435.475,435.5,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
3009,"(435.5,435.525]",435.5,435.525,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3010,"(435.575,435.6]",435.575,435.6,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
3011,"(435.675,435.7]",435.675,435.7,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
3012,"(435.775,435.8]",435.775,435.8,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
3013,"(435.8,435.825]",435.8,435.825,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
3014,"(435.875,435.9]",435.875,435.9,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
3015,"(435.975,436]",435.975,436,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
3016,"(436,436.025]",436,436.025,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
3017,"(436.075,436.1]",436.075,436.1,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
3018,"(436.175,436.2]",436.175,436.2,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
3019,"(436.275,436.3]",436.275,436.3,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
3020,"(436.3,436.325]",436.3,436.325,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
3021,"(436.375,436.4]",436.375,436.4,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3022,"(436.475,436.5]",436.475,436.5,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
3023,"(436.5,436.525]",436.5,436.525,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3024,"(436.575,436.6]",436.575,436.6,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3025,"(436.675,436.7]",436.675,436.7,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
3026,"(436.775,436.8]",436.775,436.8,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
3027,"(436.8,436.825]",436.8,436.825,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
3028,"(436.875,436.9]",436.875,436.9,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
3029,"(436.975,437]",436.975,437,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
3030,"(437.075,437.1]",437.075,437.1,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
3031,"(437.175,437.2]",437.175,437.2,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
3032,"(437.275,437.3]",437.275,437.3,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
3033,"(437.3,437.325]",437.3,437.325,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
3034,"(437.375,437.4]",437.375,437.4,0.025,ppt,NA,NA,NA,3.5566093657379963e-4,0
3035,"(437.475,437.5]",437.475,437.5,0.025,ppt,NA,NA,NA,1.2933124966319986e-4,0
3036,"(437.5,437.525]",437.5,437.525,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
3037,"(437.575,437.6]",437.575,437.6,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
3038,"(437.675,437.7]",437.675,437.7,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
3039,"(437.775,437.8]",437.775,437.8,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
3040,"(437.8,437.825]",437.8,437.825,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
3041,"(437.875,437.9]",437.875,437.9,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
3042,"(437.975,438]",437.975,438,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
3043,"(438,438.025]",438,438.025,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
3044,"(438.075,438.1]",438.075,438.1,0.025,ppt,NA,NA,NA,3.341057282965997e-4,0
3045,"(438.175,438.2]",438.175,438.2,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
3046,"(438.275,438.3]",438.275,438.3,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
3047,"(438.3,438.325]",438.3,438.325,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
3048,"(438.375,438.4]",438.375,438.4,0.025,ppt,NA,NA,NA,3.341057282965997e-4,0
3049,"(438.475,438.5]",438.475,438.5,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
3050,"(438.5,438.525]",438.5,438.525,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
3051,"(438.575,438.6]",438.575,438.6,0.025,ppt,NA,NA,NA,3.341057282965997e-4,0
3052,"(438.675,438.7]",438.675,438.7,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3053,"(438.775,438.8]",438.775,438.8,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
3054,"(438.8,438.825]",438.8,438.825,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3055,"(438.875,438.9]",438.875,438.9,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
3056,"(438.975,439]",438.975,439,0.025,ppt,NA,NA,NA,3.017729158807997e-4,0
3057,"(439,439.025]",439,439.025,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3058,"(439.075,439.1]",439.075,439.1,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
3059,"(439.175,439.2]",439.175,439.2,0.025,ppt,NA,NA,NA,2.047744786333998e-4,0
3060,"(439.275,439.3]",439.275,439.3,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
3061,"(439.3,439.325]",439.3,439.325,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3062,"(439.375,439.4]",439.375,439.4,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
3063,"(439.475,439.5]",439.475,439.5,0.025,ppt,NA,NA,NA,1.2933124966319986e-4,0
3064,"(439.5,439.525]",439.5,439.525,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
3065,"(439.575,439.6]",439.575,439.6,0.025,ppt,NA,NA,NA,3.4488333243519963e-4,0
3066,"(439.675,439.7]",439.675,439.7,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3067,"(439.775,439.8]",439.775,439.8,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
3068,"(439.8,439.825]",439.8,439.825,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
3069,"(439.875,439.9]",439.875,439.9,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3070,"(439.975,440]",439.975,440,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
3071,"(440,440.025]",440,440.025,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
3072,"(440.075,440.1]",440.075,440.1,0.025,ppt,NA,NA,NA,2.155520827719998e-4,0
3073,"(440.175,440.2]",440.175,440.2,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
3074,"(440.275,440.3]",440.275,440.3,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
3075,"(440.3,440.325]",440.3,440.325,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3076,"(440.375,440.4]",440.375,440.4,0.025,ppt,NA,NA,NA,3.125505200193997e-4,0
3077,"(440.475,440.5]",440.475,440.5,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
3078,"(440.5,440.525]",440.5,440.525,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3079,"(440.575,440.6]",440.575,440.6,0.025,ppt,NA,NA,NA,3.017729158807997e-4,0
3080,"(440.675,440.7]",440.675,440.7,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
3081,"(440.775,440.8]",440.775,440.8,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
3082,"(440.8,440.825]",440.8,440.825,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3083,"(440.875,440.9]",440.875,440.9,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3084,"(440.975,441]",440.975,441,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
3085,"(441,441.025]",441,441.025,0.025,ppt,NA,NA,NA,1.0777604138599989e-5,0
3086,"(441.075,441.1]",441.075,441.1,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
3087,"(441.175,441.2]",441.175,441.2,0.025,ppt,NA,NA,NA,3.125505200193997e-4,0
3088,"(441.275,441.3]",441.275,441.3,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
3089,"(441.3,441.325]",441.3,441.325,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
3090,"(441.375,441.4]",441.375,441.4,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3091,"(441.475,441.5]",441.475,441.5,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
3092,"(441.5,441.525]",441.5,441.525,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
3093,"(441.575,441.6]",441.575,441.6,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
3094,"(441.675,441.7]",441.675,441.7,0.025,ppt,NA,NA,NA,3.341057282965997e-4,0
3095,"(441.775,441.8]",441.775,441.8,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
3096,"(441.8,441.825]",441.8,441.825,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
3097,"(441.875,441.9]",441.875,441.9,0.025,ppt,NA,NA,NA,3.125505200193997e-4,0
3098,"(441.975,442]",441.975,442,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
3099,"(442,442.025]",442,442.025,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
3100,"(442.075,442.1]",442.075,442.1,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
3101,"(442.175,442.2]",442.175,442.2,0.025,ppt,NA,NA,NA,3.4488333243519963e-4,0
3102,"(442.275,442.3]",442.275,442.3,0.025,ppt,NA,NA,NA,1.6166406207899985e-4,0
3103,"(442.3,442.325]",442.3,442.325,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
3104,"(442.375,442.4]",442.375,442.4,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
3105,"(442.475,442.5]",442.475,442.5,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
3106,"(442.5,442.525]",442.5,442.525,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
3107,"(442.575,442.6]",442.575,442.6,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
3108,"(442.675,442.7]",442.675,442.7,0.025,ppt,NA,NA,NA,1.5088645794039985e-4,0
3109,"(442.775,442.8]",442.775,442.8,0.025,ppt,NA,NA,NA,1.832192703561998e-4,0
3110,"(442.8,442.825]",442.8,442.825,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3111,"(442.875,442.9]",442.875,442.9,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
3112,"(442.975,443]",442.975,443,0.025,ppt,NA,NA,NA,1.939968744947998e-4,0
3113,"(443,443.025]",443,443.025,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
3114,"(443.075,443.1]",443.075,443.1,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
3115,"(443.175,443.2]",443.175,443.2,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
3116,"(443.275,443.3]",443.275,443.3,0.025,ppt,NA,NA,NA,1.4010885380179986e-4,0
3117,"(443.3,443.325]",443.3,443.325,0.025,ppt,NA,NA,NA,8.622083310879991e-5,0
3118,"(443.375,443.4]",443.375,443.4,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
3119,"(443.475,443.5]",443.475,443.5,0.025,ppt,NA,NA,NA,2.2632968691059977e-4,0
3120,"(443.5,443.525]",443.5,443.525,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3121,"(443.575,443.6]",443.575,443.6,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
3122,"(443.675,443.7]",443.675,443.7,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3123,"(443.775,443.8]",443.775,443.8,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
3124,"(443.8,443.825]",443.8,443.825,0.025,ppt,NA,NA,NA,5.388802069299995e-5,0
3125,"(443.875,443.9]",443.875,443.9,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
3126,"(443.975,444]",443.975,444,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
3127,"(444,444.025]",444,444.025,0.025,ppt,NA,NA,NA,6.466562483159993e-5,0
3128,"(444.075,444.1]",444.075,444.1,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
3129,"(444.175,444.2]",444.175,444.2,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3130,"(444.275,444.3]",444.275,444.3,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
3131,"(444.3,444.325]",444.3,444.325,0.025,ppt,NA,NA,NA,7.544322897019993e-5,0
3132,"(444.375,444.4]",444.375,444.4,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
3133,"(444.475,444.5]",444.475,444.5,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
3134,"(444.5,444.525]",444.5,444.525,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
3135,"(444.575,444.6]",444.575,444.6,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3136,"(444.675,444.7]",444.675,444.7,0.025,ppt,NA,NA,NA,2.694401034649997e-4,0
3137,"(444.775,444.8]",444.775,444.8,0.025,ppt,NA,NA,NA,2.4788489518779973e-4,0
3138,"(444.8,444.825]",444.8,444.825,0.025,ppt,NA,NA,NA,3.2332812415799966e-5,0
3139,"(444.875,444.9]",444.875,444.9,0.025,ppt,NA,NA,NA,3.017729158807997e-4,0
3140,"(444.975,445]",444.975,445,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
3141,"(445,445.025]",445,445.025,0.025,ppt,NA,NA,NA,4.3110416554399954e-5,0
3142,"(445.075,445.1]",445.075,445.1,0.025,ppt,NA,NA,NA,3.125505200193997e-4,0
3143,"(445.175,445.2]",445.175,445.2,0.025,ppt,NA,NA,NA,3.341057282965997e-4,0
3144,"(445.275,445.3]",445.275,445.3,0.025,ppt,NA,NA,NA,1.7244166621759982e-4,0
3145,"(445.3,445.325]",445.3,445.325,0.025,ppt,NA,NA,NA,1.077760413859999e-4,0
3146,"(445.375,445.4]",445.375,445.4,0.025,ppt,NA,NA,NA,2.586624993263997e-4,0
3147,"(445.475,445.5]",445.475,445.5,0.025,ppt,NA,NA,NA,2.3710729104919976e-4,0
3148,"(445.5,445.525]",445.5,445.525,0.025,ppt,NA,NA,NA,2.1555208277199977e-5,0
3149,"(445.575,445.6]",445.575,445.6,0.025,ppt,NA,NA,NA,2.802177076035997e-4,0
3150,"(445.675,445.7]",445.675,445.7,0.025,ppt,NA,NA,NA,2.909953117421997e-4,0
